no,who,area,pond,Temp,month,sampling,sampler,sample,samplertype,samplevolume,sample_lab_ml,sample_scanned,Multiplier,sizegroup,group,subgroup,adult_or_instar,subsubgroup,species,LEPU,WEPU,Lmm,Wmm,L_micrometer,W_micrometer,Volume_micrometercubed,Volume_nanolitre,WW,FW,DW,DWC
897,Darcy,Silwood,C4,8,April,1,zooplankton net,41,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
898,Darcy,Silwood,C4,8,April,1,zooplankton net,42,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
899,Darcy,Silwood,C4,8,April,1,zooplankton net,43,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
900,Darcy,Silwood,C4,8,April,1,zooplankton net,44,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
901,Darcy,Silwood,C4,8,April,1,zooplankton net,45,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
902,Darcy,Silwood,C4,8,April,1,zooplankton net,46,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
903,Darcy,Silwood,C4,8,April,1,zooplankton net,47,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
904,Darcy,Silwood,C4,8,April,1,zooplankton net,48,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
905,Darcy,Silwood,C4,8,April,1,zooplankton net,49,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
906,Darcy,Silwood,C4,8,April,1,zooplankton net,50,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
907,Darcy,Silwood,C4,8,April,1,zooplankton net,51,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
908,Darcy,Silwood,C4,8,April,1,zooplankton net,52,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
909,Darcy,Silwood,C4,8,April,1,zooplankton net,53,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
910,Darcy,Silwood,C4,8,April,1,zooplankton net,54,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
911,Darcy,Silwood,C4,8,April,1,zooplankton net,55,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
912,Darcy,Silwood,C4,8,April,1,zooplankton net,56,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
913,Darcy,Silwood,C4,8,April,1,zooplankton net,57,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
914,Darcy,Silwood,C4,8,April,1,zooplankton net,58,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
915,Darcy,Silwood,C4,8,April,1,zooplankton net,59,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
916,Darcy,Silwood,C4,8,April,1,zooplankton net,60,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
917,Darcy,Silwood,C4,8,April,1,zooplankton net,61,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
918,Darcy,Silwood,C4,8,April,1,zooplankton net,62,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
919,Darcy,Silwood,C4,8,April,1,zooplankton net,63,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
920,Darcy,Silwood,C4,8,April,1,zooplankton net,64,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
921,Darcy,Silwood,C4,8,April,1,zooplankton net,65,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
922,Darcy,Silwood,C4,8,April,1,zooplankton net,66,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
923,Darcy,Silwood,C4,8,April,1,zooplankton net,67,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
924,Darcy,Silwood,C4,8,April,1,zooplankton net,68,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
925,Darcy,Silwood,C4,8,April,1,zooplankton net,69,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
926,Darcy,Silwood,C4,8,April,1,zooplankton net,70,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
927,Darcy,Silwood,C4,8,April,1,zooplankton net,71,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
928,Darcy,Silwood,C4,8,April,1,zooplankton net,72,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
929,Darcy,Silwood,C4,8,April,1,zooplankton net,73,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
930,Darcy,Silwood,C4,8,April,1,zooplankton net,74,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
931,Darcy,Silwood,C4,8,April,1,zooplankton net,75,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
932,Darcy,Silwood,C4,8,April,1,zooplankton net,76,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
933,Darcy,Silwood,C4,8,April,1,zooplankton net,77,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
934,Darcy,Silwood,C4,8,April,1,zooplankton net,78,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
935,Darcy,Silwood,C4,8,April,1,zooplankton net,79,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
936,Darcy,Silwood,C4,8,April,1,zooplankton net,80,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
937,Darcy,Silwood,C4,8,April,1,zooplankton net,81,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
938,Darcy,Silwood,C4,8,April,1,zooplankton net,82,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
939,Darcy,Silwood,C4,8,April,1,zooplankton net,83,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
940,Darcy,Silwood,C4,8,April,1,zooplankton net,84,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
941,Darcy,Silwood,C4,8,April,1,zooplankton net,85,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
942,Darcy,Silwood,C4,8,April,1,zooplankton net,86,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
943,Darcy,Silwood,C4,8,April,1,zooplankton net,87,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
944,Darcy,Silwood,C4,8,April,1,zooplankton net,88,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
945,Darcy,Silwood,C4,8,April,1,zooplankton net,89,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
946,Darcy,Silwood,C4,8,April,1,zooplankton net,90,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
947,Darcy,Silwood,C4,8,April,1,zooplankton net,91,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
948,Darcy,Silwood,C4,8,April,1,zooplankton net,92,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
949,Darcy,Silwood,C4,8,April,1,zooplankton net,93,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
950,Darcy,Silwood,C4,8,April,1,zooplankton net,94,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
951,Darcy,Silwood,C4,8,April,1,zooplankton net,95,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
952,Darcy,Silwood,C4,8,April,1,zooplankton net,96,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
953,Darcy,Silwood,C4,8,April,1,zooplankton net,97,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
954,Darcy,Silwood,C4,8,April,1,zooplankton net,98,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
955,Darcy,Silwood,C4,8,April,1,zooplankton net,99,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
956,Darcy,Silwood,C4,8,April,1,zooplankton net,100,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
957,Darcy,Silwood,C4,8,April,1,zooplankton net,101,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
958,Darcy,Silwood,C4,8,April,1,zooplankton net,102,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
959,Darcy,Silwood,C4,8,April,1,zooplankton net,103,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
960,Darcy,Silwood,C4,8,April,1,zooplankton net,104,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
961,Darcy,Silwood,C4,8,April,1,zooplankton net,105,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
962,Darcy,Silwood,C4,8,April,1,zooplankton net,106,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
963,Darcy,Silwood,C4,8,April,1,zooplankton net,107,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
964,Darcy,Silwood,C4,8,April,1,zooplankton net,108,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
965,Darcy,Silwood,C4,8,April,1,zooplankton net,109,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
966,Darcy,Silwood,C4,8,April,1,zooplankton net,110,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
967,Darcy,Silwood,C4,8,April,1,zooplankton net,111,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
968,Darcy,Silwood,C4,8,April,1,zooplankton net,112,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
969,Darcy,Silwood,C4,8,April,1,zooplankton net,113,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
970,Darcy,Silwood,C4,8,April,1,zooplankton net,114,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
971,Darcy,Silwood,C4,8,April,1,zooplankton net,115,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
972,Darcy,Silwood,C4,8,April,1,zooplankton net,116,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
973,Darcy,Silwood,C4,8,April,1,zooplankton net,117,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
974,Darcy,Silwood,C4,8,April,1,zooplankton net,118,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
975,Darcy,Silwood,C4,8,April,1,zooplankton net,119,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
976,Darcy,Silwood,C4,8,April,1,zooplankton net,120,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
977,Darcy,Silwood,C4,8,April,1,zooplankton net,121,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
978,Darcy,Silwood,C4,8,April,1,zooplankton net,122,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
979,Darcy,Silwood,C4,8,April,1,zooplankton net,123,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
980,Darcy,Silwood,C4,8,April,1,zooplankton net,124,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
981,Darcy,Silwood,C4,8,April,1,zooplankton net,125,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
982,Darcy,Silwood,C4,8,April,1,zooplankton net,126,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
983,Darcy,Silwood,C4,8,April,1,zooplankton net,127,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
984,Darcy,Silwood,C4,8,April,1,zooplankton net,128,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
985,Darcy,Silwood,C4,8,April,1,zooplankton net,129,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
986,Darcy,Silwood,C4,8,April,1,zooplankton net,130,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
987,Darcy,Silwood,C4,8,April,1,zooplankton net,131,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
